tweet_id,name,stage,rating_numerator,rating_denominator,rating_normal,likes,retweets
856282028240666624,Cermet,,14.0,10,1.4,26041,5791
855459453768019968,,,12.0,10,1.2,28007,7590
854732716440526848,Marlee,,12.0,10,1.2,21419,5608
854482394044301312,Arya,,13.0,10,1.3,27502,6303
854365224396361728,Einstein,,13.0,10,1.3,17797,4343
853760880890318849,Alice,,12.0,10,1.2,26991,5350
853639147608842240,,,13.0,10,1.3,32714,9288
853299958564483072,Rumpole,,13.0,10,1.3,14653,3300
852912242202992640,Benny,,12.0,10,1.2,8514,1676
852672615818899456,Aspen,,12.0,10,1.2,14141,2012
852553447878664193,Jarod,,13.0,10,1.3,15415,3248
852311364735569921,Wiggles,,13.0,10,1.3,31402,9263
852226086759018497,General,,14.0,10,1.4,18936,6365
852189679701164033,Sailor,,12.0,10,1.2,10900,1481
851861385021730816,,,10.0,10,1.0,0,19
851591660324737024,,,11.0,10,1.1,15474,3251
851464819735769094,Iggy,,14.0,10,1.4,23055,6597
851224888060895234,Snoop,,13.0,10,1.3,19687,5389
850753642995093505,Kyle,,11.0,10,1.1,29201,8472
850380195714523136,Leo,,13.0,10,1.3,12481,2435
850145622816686080,Riley,,11.0,10,1.1,15536,3541
849776966551130114,,,12.0,10,1.2,28943,7122
849412302885593088,Noosh,,12.0,10,1.2,15161,2956
849336543269576704,,,11.0,10,1.1,10896,1768
849051919805034497,Kevin,,13.0,10,1.3,40395,7954
848690551926992896,,,12.0,10,1.2,24071,4076
848324959059550208,Odin,,12.0,10,1.2,23627,4349
848212111729840128,Jerry,,6.0,10,0.6,15589,2837
847971574464610304,,,13.0,10,1.3,0,415
847962785489326080,Georgie,,10.0,10,1.0,22489,4789
847842811428974592,Rontu,,12.0,10,1.2,5182,1239
847606175596138505,Cannon,,12.0,10,1.2,17959,3231
847251039262605312,Furzey,,12.0,10,1.2,19630,4086
847157206088847362,Daisy,,11.0,10,1.1,18993,5500
847116187444137987,,,11.0,10,1.1,20561,3003
846874817362120707,Tuck,,13.0,10,1.3,19248,3704
846153765933735936,Vixen,,13.0,10,1.3,30221,8527
846042936437604353,Jarvis,,12.0,10,1.2,15320,2702
845812042753855489,,,13.0,10,1.3,28012,8210
845677943972139009,,,12.0,10,1.2,24202,4555
844973813909606400,Brady,,12.0,10,1.2,14425,2990
844704788403113984,Luna,,13.0,10,1.3,,
844580511645339650,Charlie,,11.0,10,1.1,15803,2941
844223788422217728,Margo,,12.0,10,1.2,13139,2069
843856843873095681,Sadie,,12.0,10,1.2,20661,4365
843604394117681152,Hank,,11.0,10,1.1,16243,2587
843235543001513987,Tycho,,13.0,10,1.3,20692,5674
842846295480000512,Charlie,,13.0,10,1.3,14715,3448
842765311967449089,Indie,,12.0,10,1.2,6481,1204
842535590457499648,Winnie,,13.0,10,1.3,17469,3331
842163532590374912,George,,12.0,10,1.2,23529,5501
842115215311396866,Bentley,,12.0,10,1.2,13478,2874
841680585030541313,Penny,,12.0,10,1.2,24855,7450
841314665196081154,Max,,13.0,10,1.3,15269,4406
841077006473256960,Dawn,,12.0,10,1.2,22051,5058
840696689258311684,,,10.0,10,1.0,11858,921
840632337062862849,Maddie,,12.0,10,1.2,8691,1674
840370681858686976,,,13.0,10,1.3,15870,4332
840268004936019968,Monty,,12.0,10,1.2,18570,5455
839990271299457024,Sojourner,,13.0,10,1.3,12958,2162
839549326359670784,Winston,,12.0,10,1.2,26473,7390
839239871831150596,Odie,,13.0,10,1.3,26162,6206
838921590096166913,Arlo,,13.0,10,1.3,10769,1946
838916489579200512,,,15.0,10,1.5,0,32
838561493054533637,Walter,,13.0,10,1.3,10612,1269
838476387338051585,Stanley,,13.0,10,1.3,21728,4531
838083903487373313,Daisy,,13.0,10,1.3,17060,2969
837482249356513284,Waffles,,13.0,10,1.3,3739,424
837471256429613056,Vincent,,12.0,10,1.2,12389,2157
837012587749474308,,,14.0,10,1.4,,
836989968035819520,Mookie,,12.0,10,1.2,12356,2198
836677758902222849,Oliver,,11.0,10,1.1,12234,2122
836260088725786625,Lucy,,13.0,10,1.3,20662,4132
836001077879255040,,,13.0,10,1.3,18471,4082
835574547218894849,Eli,,11.0,10,1.1,17258,3455
835297930240217089,Ash,,12.0,10,1.2,15974,2857
835264098648616962,Lola,,12.0,10,1.2,7485,1613
835172783151792128,,,12.0,10,1.2,25393,5515
835152434251116546,,,0.0,10,0.0,21716,2874
834931633769889797,Tucker,,12.0,10,1.2,10458,1555
834786237630337024,Tobi,,13.0,10,1.3,20825,5302
834458053273591808,Chester,,12.0,10,1.2,9336,1605
834209720923721728,Wilson,,12.0,10,1.2,19942,4540
834167344700198914,Sunshine,,11.0,10,1.1,15372,3525
834086379323871233,Lipton,,12.0,10,1.2,12685,2117
833863086058651648,Bentley,,12.0,10,1.2,13056,2309
833826103416520705,Charlie,,13.0,10,1.3,17612,3609
833722901757046785,Bronte,,13.0,10,1.3,20291,3110
833479644947025920,Poppy,,13.0,10,1.3,14459,1957
832769181346996225,,,12.0,10,1.2,0,38
832757312314028032,Willow,,13.0,10,1.3,16386,3477
832636094638288896,Orion,,12.0,10,1.2,15436,2674
832397543355072512,Eevee,,12.0,10,1.2,11636,2126
832369877331693569,Charlie,,11.0,10,1.1,16684,3064
831911600680497154,Kuyu,,14.0,10,1.4,26786,6248
831670449226514432,Daisy,,13.0,10,1.3,10152,1745
831650051525054464,,,13.0,10,1.3,6921,1853
831552930092285952,Dutch,,13.0,10,1.3,8730,2247
831309418084069378,Scooter,,12.0,10,1.2,11449,2376
831262627380748289,Tucker,,12.0,10,1.2,11566,1974
830956169170665475,Reggie,,12.0,10,1.2,7764,1433
830583320585068544,Lilly,,13.0,10,1.3,64863,16100
830097400375152640,Samson,,13.0,10,1.3,9495,2823
829861396166877184,Mia,,12.0,10,1.2,11930,1867
829501995190984704,Leo,,12.0,10,1.2,30886,10195
829141528400556032,Malcolm,,12.0,10,1.2,23710,7068
829011960981237760,Dexter,,13.0,10,1.3,51945,15786
828770345708580865,Alfie,,13.0,10,1.3,24908,5640
828708714936930305,Fiona,,10.0,10,1.0,35525,10793
828650029636317184,,,14.0,10,1.4,9273,1292
828409743546925057,Mutt,,12.0,10,1.2,6199,1116
828408677031882754,Bear,,12.0,10,1.2,7501,1242
828376505180889089,Beebop,,13.0,10,1.3,7206,1032
828372645993398273,Alexander,,12.0,10,1.2,12266,2825
828046555563323392,Sailer,,13.0,10,1.3,11436,2759
828011680017821696,Brutus,,11.0,10,1.1,10097,2085
827653905312006145,Boots,,12.0,10,1.2,15117,2917
827600520311402496,Tucker,,13.0,10,1.3,7286,905
827324948884643840,Ralphie,,12.0,10,1.2,15431,2920
827199976799354881,Charlie,,13.0,10,1.3,10307,2146
826598365270007810,Pawnd,,13.0,10,1.3,9754,2269
826240494070030336,,,11.0,10,1.1,12951,2520
826115272272650244,Ike,,13.0,10,1.3,15263,3000
825876512159186944,Mo,,11.0,10,1.1,10232,1794
825829644528148480,Toby,,12.0,10,1.2,12443,2423
825147591692263424,Sweet,,13.0,10,1.3,17844,4381
824775126675836928,Scooter,,12.0,10,1.2,14564,3388
824663926340194305,Wilson,,13.0,10,1.3,10273,1706
824297048279236611,Nala,,11.0,10,1.1,14696,3724
823939628516474880,Cash,,12.0,10,1.2,10399,2632
823699002998870016,Winston,,12.0,10,1.2,13648,2435
823581115634085888,Crawford,,11.0,10,1.1,12711,2535
823322678127919110,Wyatt,,11.0,10,1.1,15369,3880
822975315408461824,Albus,,12.0,10,1.2,16933,3338
822859134160621569,Hobbes,,12.0,10,1.2,12919,2197
822610361945911296,,,12.0,10,1.2,14467,2843
822489057087389700,Paisley,,13.0,10,1.3,17726,6192
822244816520155136,,,11.0,10,1.1,34198,9584
821886076407029760,Jimison,,13.0,10,1.3,11055,2237
821522889702862852,Harlso,,13.0,10,1.3,7854,1696
821149554670182400,Luca,,12.0,10,1.2,8419,1891
821044531881721856,Flash,,12.0,10,1.2,12391,2209
820749716845686786,Sunny,,13.0,10,1.3,30876,9587
820690176645140481,,,84.0,70,1.2,11979,3135
820314633777061888,,,14.0,10,1.4,3275,547
820078625395449857,,,12.0,10,1.2,19354,6096
819711362133872643,Howie,,11.0,10,1.1,13089,3019
819588359383371776,Jazzy,,13.0,10,1.3,9453,1939
819347104292290561,Anna,,12.0,10,1.2,7076,1172
819227688460238848,Finn,,12.0,10,1.2,22549,6505
818627210458333184,Wafer,,13.0,10,1.3,21947,7338
818614493328580609,Bear,,12.0,10,1.2,9632,2452
818536468981415936,Tom,,11.0,10,1.1,10627,2376
818259473185828864,Florence,,12.0,10,1.2,10771,2187
818145370475810820,Autumn,,11.0,10,1.1,12020,2477
817827839487737858,Buddy,,13.0,10,1.3,50463,26284
817536400337801217,Eugene,,12.0,10,1.2,11531,2861
817423860136083457,Ken,,13.0,10,1.3,33056,14225
817415592588222464,Strudel,,11.0,10,1.1,5481,925
817171292965273600,Tebow,,13.0,10,1.3,8596,1967
817120970343411712,,,13.0,10,1.3,11959,2520
817056546584727552,Chloe,,11.0,10,1.1,8421,1593
816816676327063552,Timber,,12.0,10,1.2,9793,1970
816697700272001025,Binky,,12.0,10,1.2,9579,2134
816450570814898180,Moose,,13.0,10,1.3,29748,7822
816336735214911488,Dudley,,11.0,10,1.1,8430,1893
816091915477250048,Comet,,12.0,10,1.2,8761,2072
815736392542261248,Akumi,,11.0,10,1.1,9656,2209
815639385530101762,Titan,,12.0,10,1.2,8062,1605
815390420867969024,,,13.0,10,1.3,10155,3710
814638523311648768,Olivia,,12.0,10,1.2,11062,2633
814530161257443328,Alf,,12.0,10,1.2,8477,1820
814153002265309185,Oshie,,12.0,10,1.2,28177,8443
813812741911748608,Gary,,14.0,10,1.4,35789,13603
813800681631023104,Sky,,12.0,10,1.2,8166,1710
813217897535406080,Atlas,,13.0,10,1.3,18284,7121
813187593374461952,,,13.0,10,1.3,19494,4232
813172488309972993,Eleanor,,12.0,10,1.2,9102,1886
813157409116065792,Layla,,12.0,10,1.2,7614,2144
813142292504645637,,,13.0,10,1.3,8344,2333
813112105746448384,Toby,,12.0,10,1.2,10118,2664
813081950185472002,Baron,,11.0,10,1.1,9722,2719
813066809284972545,Tyr,,12.0,10,1.2,7790,1900
813051746834595840,Bauer,,13.0,10,1.3,20569,7179
812781120811126785,Swagger,,10.0,10,1.0,7404,1854
812709060537683968,Brandi,,12.0,10,1.2,6505,1408
812503143955202048,,,13.0,10,1.3,5954,1191
812466873996607488,Mary,,12.0,10,1.2,7828,1878
812372279581671427,Moe,,13.0,10,1.3,13415,3574
811985624773361665,Ted,,11.0,10,1.1,7138,1366
811744202451197953,Halo,,13.0,10,1.3,7398,1551
811627233043480576,Augie,,10.0,10,1.0,12501,2984
810984652412424192,Sam,,11.0,10,1.1,5216,1391
810896069567610880,Hunter,,11.0,10,1.1,8846,1719
810657578271330305,Pavlov,,11.0,10,1.1,10773,2565
810284430598270976,Phil,,13.0,10,1.3,34564,10964
810254108431155201,Gus,,12.0,10,1.2,14457,3299
809920764300447744,,,10.0,10,1.0,15301,3845
809448704142938112,,,12.0,10,1.2,6835,1427
809220051211603969,Kyro,,12.0,10,1.2,19558,5460
809084759137812480,Wallace,,11.0,10,1.1,13006,3442
808838249661788160,Ito,,13.0,10,1.3,9949,2971
808501579447930884,Koda,,12.0,10,1.2,11117,2550
808001312164028416,Cooper,,12.0,10,1.2,12306,3459
807106840509214720,Stephan,,13.0,10,1.3,115965,54002
807010152071229440,Lennon,,12.0,10,1.2,12906,3786
806629075125202948,,,13.0,10,1.3,73276,33794
806542213899489280,Waffles,,11.0,10,1.1,10044,2303
806219024703037440,,,11.0,10,1.1,6357,1170
805932879469572096,Major,,12.0,10,1.2,8164,1883
805520635690676224,Zeke,,13.0,10,1.3,5662,1622
805487436403003392,Sansa,,12.0,10,1.2,8671,2475
805207613751304193,Shooter,,12.0,10,1.2,7718,1687
804738756058218496,Django,,12.0,10,1.2,13462,3740
804026241225523202,Bo,,13.0,10,1.3,43666,15737
803380650405482500,Sonny,,12.0,10,1.2,7640,1836
803276597545603072,Winston,,11.0,10,1.1,9871,2406
802952499103731712,Marley,,12.0,10,1.2,8883,1953
802572683846291456,Winnie,,12.0,10,1.2,8815,2459
802323869084381190,Severus,,13.0,10,1.3,15913,5719
801958328846974976,Ronnie,,12.0,10,1.2,7643,1676
801538201127157760,Wallace,,12.0,10,1.2,8100,2027
801285448605831168,,,10.0,10,1.0,5939,804
801167903437357056,Milo,,13.0,10,1.3,24035,5770
800751577355128832,Mauve,,12.0,10,1.2,10415,2742
800513324630806528,Chef,,11.0,10,1.1,12955,2938
800141422401830912,Peaches,,13.0,10,1.3,15031,2485
799422933579902976,Longfellow,,12.0,10,1.2,7945,1886
799297110730567681,Jeffrey,,11.0,10,1.1,9719,2687
799063482566066176,Mister,,11.0,10,1.1,7961,2429
798933969379225600,Iroh,,12.0,10,1.2,12866,4364
798925684722855936,Shadow,,11.0,10,1.1,7398,1414
798209839306514432,Cooper,,13.0,10,1.3,10253,2502
797545162159308800,Cassie,,12.0,10,1.2,14339,4782
797236660651966464,Pancake,,12.0,10,1.2,19615,6420
796865951799083009,Tyr,,12.0,10,1.2,7561,1886
796759840936919040,Romeo,,11.0,10,1.1,11615,2967
796387464403357696,Snicku,,12.0,10,1.2,10828,4062
796149749086875649,Ruby,,11.0,10,1.1,31719,13963
796116448414461957,,,11.0,10,1.1,8946,2353
796080075804475393,Yogi,,12.0,10,1.2,8321,2255
796031486298386433,Daisy,,13.0,10,1.3,10633,3646
795400264262053889,Brody,,12.0,10,1.2,9865,2796
795076730285391872,Bailey,,11.0,10,1.1,15934,5333
794926597468000259,Mack,,12.0,10,1.2,10054,2265
794332329137291264,Nimbus,,12.0,10,1.2,9452,2626
793962221541933056,Maximus,,12.0,10,1.2,16549,4787
793845145112371200,Clark,,13.0,10,1.3,9088,1814
793601777308463104,Dobby,,12.0,10,1.2,7855,1582
793500921481273345,Fiona,,12.0,10,1.2,10500,2327
793286476301799424,Moreton,,13.0,10,1.3,24184,8956
793271401113350145,Dave,,12.0,10,1.2,8561,2347
793256262322548741,,,12.0,10,1.2,19663,8169
793241302385262592,Tucker,,13.0,10,1.3,10343,3231
793226087023144960,Juno,,11.0,10,1.1,9652,2819
793210959003287553,Maude,,10.0,10,1.0,8780,2737
793180763617361921,Newt,,11.0,10,1.1,6833,1955
793165685325201412,Benji,,12.0,10,1.2,9233,2724
793150605191548928,Nida,,11.0,10,1.1,6080,1663
793135492858580992,,,13.0,10,1.3,6302,2452
793120401413079041,Robin,,11.0,10,1.1,12452,3824
792913359805018113,,,13.0,10,1.3,14075,3886
792883833364439040,Bailey,,12.0,10,1.2,11105,4172
792773781206999040,Monster,,12.0,10,1.2,7237,1641
792394556390137856,BeBe,,12.0,10,1.2,13193,4209
792050063153438720,Remus,,11.0,10,1.1,7021,1748
791672322847637504,,,13.0,10,1.3,11560,3065
791406955684368384,Levi,,12.0,10,1.2,12931,4017
791312159183634433,Mabel,,12.0,10,1.2,8620,2472
790987426131050500,Misty,,12.0,10,1.2,9646,2084
790698755171364864,Mosby,,12.0,10,1.2,8067,1879
790581949425475584,Duke,,11.0,10,1.1,20301,6942
790337589677002753,Maggie,,12.0,10,1.2,7706,1850
790277117346975746,Bruce,,11.0,10,1.1,12348,3103
789986466051088384,Happy,,12.0,10,1.2,9108,2257
789628658055020548,Eli,,13.0,10,1.3,7354,1727
789599242079838210,Brownie,,12.0,10,1.2,6626,1879
789530877013393408,Rizzy,,12.0,10,1.2,11530,3292
789268448748703744,Stella,,10.0,10,1.0,8955,2557
789137962068021249,Bo,,12.0,10,1.2,9542,2719
788908386943430656,Lucy,,11.0,10,1.1,26959,12197
788765914992902144,Butter,,12.0,10,1.2,26851,10058
788412144018661376,Dexter,,11.0,10,1.1,15265,5140
788178268662984705,,,13.0,10,1.3,7112,2046
788150585577050112,Leo,,13.0,10,1.3,6014,1251
788039637453406209,,,12.0,10,1.2,6021,1281
787810552592695296,Frank,,11.0,10,1.1,8474,2979
787397959788929025,Moose,,11.0,10,1.1,10706,2784
787322443945877504,Lincoln,,10.0,10,1.0,7659,1699
786963064373534720,Rory,,12.0,10,1.2,26164,7785
786709082849828864,Logan,,9.75,10,0.98,17950,5982
786664955043049472,,,12.0,10,1.2,10391,2471
786595970293370880,Dale,,11.0,10,1.1,9306,3056
786233965241827333,Mattie,,11.0,10,1.1,14959,4588
785927819176054784,Lucy,,12.0,10,1.2,11190,3112
785872687017132033,Rusty,,12.0,10,1.2,6583,1756
785533386513321988,Dallas,,11.0,10,1.1,8926,1941
785264754247995392,Doc,,12.0,10,1.2,7129,1588
785170936622350336,Hero,,11.0,10,1.1,11807,4711
784826020293709826,Rusty,,13.0,10,1.3,9913,3159
784517518371221505,Frankie,,11.0,10,1.1,8815,2462
784431430411685888,Stormy,,12.0,10,1.2,5620,1238
783839966405230592,Riley,,13.0,10,1.3,29392,10503
783821107061198850,Mairi,,12.0,10,1.2,7229,1912
783695101801398276,Loomis,,12.0,10,1.2,10257,3126
783466772167098368,Finn,,11.0,10,1.1,8272,2171
783391753726550016,Godi,,13.0,10,1.3,16557,5315
783334639985389568,Dave,,12.0,10,1.2,28529,11355
783085703974514689,Earl,,11.0,10,1.1,8004,2134
782969140009107456,Cali,,12.0,10,1.2,23661,7157
782722598790725632,Penny,,10.0,10,1.0,16917,5241
782598640137187329,Timmy,,11.0,10,1.1,7647,1829
781955203444699136,Chipson,,11.0,10,1.1,10926,3274
781661882474196992,,,5.0,10,0.5,10229,2639
781524693396357120,,,12.0,10,1.2,20330,5401
781251288990355457,Oakley,,11.0,10,1.1,8229,2012
781163403222056960,,,10.0,10,1.0,9605,2683
780858289093574656,Dash,,10.0,10,1.0,7050,1955
780800785462489090,Koda,,11.0,10,1.1,5363,1257
780601303617732608,Hercules,,12.0,10,1.2,11845,3263
780543529827336192,,,12.0,10,1.2,6161,1697
780476555013349377,,,12.0,10,1.2,0,109
780459368902959104,Bear,,11.0,10,1.1,5176,1043
780192070812196864,,,11.0,10,1.1,8509,2179
779834332596887552,Scout,,11.0,10,1.1,18448,6805
779123168116150273,Reggie,,12.0,10,1.2,,
779056095788752897,,,13.0,10,1.3,14424,4384
778990705243029504,Jay,,11.0,10,1.1,19479,6962
778748913645780993,Mya,,11.0,10,1.1,6717,1265
778650543019483137,Strider,,10.0,10,1.0,5624,1448
778624900596654080,Penny,,11.0,10,1.1,4503,981
778408200802557953,,,14.0,10,1.4,13318,4175
778383385161035776,Nala,,13.0,10,1.3,5683,1063
778286810187399168,Stanley,,11.0,10,1.1,10125,3200
777885040357281792,Wesley,,3.0,10,0.3,6214,1579
777684233540206592,,,12.0,10,1.2,10971,2836
777621514455814149,Derek,,12.0,10,1.2,8523,2436
777189768882946048,Jeffrey,,12.0,10,1.2,13886,4183
776813020089548800,Solomon,,12.0,10,1.2,4775,1168
776201521193218049,,,10.0,10,1.0,9346,2442
776088319444877312,,,10.0,10,1.0,1790,146
775842724423557120,Blue,,12.0,10,1.2,11419,2575
775729183532220416,,,13.0,10,1.3,12687,4467
775085132600442880,Tucker,,13.0,10,1.3,15158,4561
774757898236878852,Finley,,12.0,10,1.2,8403,1727
774639387460112384,Sprinkles,,10.0,10,1.0,6576,1677
774314403806253056,,,14.0,10,1.4,21247,5337
773922284943896577,Heinrich,,12.0,10,1.2,6252,1692
773704687002451968,Loki,,12.0,10,1.2,6440,1563
773670353721753600,Shakespeare,,10.0,10,1.0,5213,1268
773308824254029826,Bungalo,,12.0,10,1.2,22742,7228
773247561583001600,Chip,,10.0,10,1.0,9228,3152
773191612633579521,Grey,,12.0,10,1.2,9755,4002
772826264096874500,Roosevelt,,11.0,10,1.1,7835,2284
772581559778025472,,,10.0,10,1.0,6324,1652
772152991789019136,,,10.0,10,1.0,3714,1102
772117678702071809,Jack,,12.0,10,1.2,3669,716
772114945936949249,Finn,,10.0,10,1.0,2665,457
772102971039580160,Penny,,11.0,10,1.1,3902,904
771770456517009408,Davey,,11.0,10,1.1,11691,3258
771500966810099713,Dakota,,12.0,10,1.2,8057,2521
771380798096281600,Fizz,,11.0,10,1.1,10229,4881
771136648247640064,Dixie,,11.0,10,1.1,8911,2830
771102124360998913,Charlie,,12.0,10,1.2,6062,1389
771014301343748096,,,7.0,10,0.7,6723,1602
770787852854652928,Winston,,10.0,10,1.0,4806,1163
770772759874076672,Sebastian,,11.0,10,1.1,5053,1371
770655142660169732,,,11.0,10,1.1,7164,1727
770414278348247044,Al,,11.0,10,1.1,6161,2022
770293558247038976,Jackson,,10.0,10,1.0,6056,1417
770069151037685760,Carbon,,10.0,10,1.0,7393,2219
769940425801170949,Klein,,12.0,10,1.2,30414,9211
769695466921623552,Titan,,13.0,10,1.3,6256,1629
769212283578875904,DonDon,,12.0,10,1.2,5251,1658
768970937022709760,Kirby,,12.0,10,1.2,13910,6271
768855141948723200,Jesse,,11.0,10,1.1,4073,859
768609597686943744,Lou,,10.0,10,1.0,4000,1158
768596291618299904,Oakley,,12.0,10,1.2,4904,1238
768473857036525572,Chevy,,11.0,10,1.1,13241,3295
767884188863397888,Tito,,10.0,10,1.0,4633,1329
767754930266464257,Philbert,,11.0,10,1.1,15562,5189
767500508068192258,Louie,,12.0,10,1.2,7299,2262
767122157629476866,Rupert,,13.0,10,1.3,9914,2758
766793450729734144,Rufus,,10.0,10,1.0,4906,1315
766693177336135680,Brudge,,11.0,10,1.1,3905,771
766423258543644672,Shadoe,,9.0,10,0.9,5844,1527
766313316352462849,Oscar,,12.0,10,1.2,6596,1816
766069199026450432,Juno,,12.0,10,1.2,4106,817
766008592277377025,Angel,,11.0,10,1.1,3658,481
765719909049503744,Brat,,12.0,10,1.2,7042,2090
765669560888528897,Tove,,12.0,10,1.2,5042,1190
765395769549590528,,,13.0,10,1.3,25990,3273
765222098633691136,Gromit,,10.0,10,1.0,11326,3272
764857477905154048,Aubie,,12.0,10,1.2,6281,1721
764259802650378240,Kota,,10.0,10,1.0,5846,1451
763837565564780549,Alfie,,11.0,10,1.1,12204,3998
763183847194451968,Clark,,8.0,10,0.8,5213,1423
763103485927849985,Belle,,10.0,10,1.0,7165,2225
762699858130116608,Leela,,11.0,10,1.1,11778,3476
762471784394268675,Glenn,,12.0,10,1.2,10908,6180
762464539388485633,Buddy,,12.0,10,1.2,9997,4009
762316489655476224,Scout,,11.0,10,1.1,4649,1077
762035686371364864,,,14.0,10,1.4,30893,14941
761976711479193600,Shelby,,12.0,10,1.2,5247,1923
761745352076779520,,,11.0,10,1.1,4156,834
761672994376806400,,,10.0,10,1.0,47938,27992
761599872357261312,Sephie,,11.0,10,1.1,4006,1148
761334018830917632,Bruce,,10.0,10,1.0,5028,1403
761292947749015552,Bonaparte,,11.0,10,1.1,4358,1051
761227390836215808,Albert,,10.0,10,1.0,5186,1515
761004547850530816,Bo,,11.0,10,1.1,11023,3359
760656994973933572,Rose,,11.0,10,1.1,6396,1839
760641137271070720,Theo,,12.0,10,1.2,4831,1246
760539183865880579,Atlas,,12.0,10,1.2,7347,3493
760290219849637889,Rocco,,13.0,10,1.3,25988,11051
760252756032651264,Fido,,4.0,10,0.4,3833,840
760190180481531904,Sadie,,10.0,10,1.0,5532,1731
759923798737051648,,,10.0,10,1.0,14238,5415
759846353224826880,Kirby,,11.0,10,1.1,6538,1897
759557299618865152,Emma,,10.0,10,1.0,4548,1150
759447681597108224,Oakley,,11.0,10,1.1,8246,2378
759197388317847553,Luna,,12.0,10,1.2,5906,1878
759099523532779520,Toby,,7.0,10,0.7,14070,3994
759047813560868866,Spencer,,11.0,10,1.1,6280,1928
758854675097526272,Lilli,,11.0,10,1.1,3443,872
758740312047005698,Boston,,12.0,10,1.2,5567,1562
758474966123810816,Brandonald,,11.0,10,1.1,3680,958
758467244762497024,,,165.0,150,1.1,4648,2130
758405701903519748,Odie,,10.0,10,1.0,5047,1837
758355060040593408,Corey,,11.0,10,1.1,3270,1022
758041019896193024,,,9.0,10,0.9,2619,358
757741869644341248,Leonard,,10.0,10,1.0,6657,3147
757725642876129280,Beckham,,11.0,10,1.1,4407,1166
757611664640446465,Cooper,,12.0,10,1.2,4428,1052
757596066325864448,,,4.0,10,0.4,4210,1019
757400162377592832,,,13.0,10,1.3,14669,6573
757354760399941633,Devón,,8.0,10,0.8,4373,1361
756998049151549440,Oliver,,11.0,10,1.1,6082,1910
756651752796094464,Gert,,11.0,10,1.1,4886,1245
756303284449767430,,,11.0,10,1.1,3815,1064
756288534030475264,,,12.0,10,1.2,42702,17034
755110668769038337,Watson,,13.0,10,1.3,20503,10665
754856583969079297,Winnie,,11.0,10,1.1,6677,2410
754747087846248448,Keith,,12.0,10,1.2,2507,499
754482103782404096,Milo,,10.0,10,1.0,5121,1878
754449512966619136,Dex,,11.0,10,1.1,3621,705
754120377874386944,,,10.0,10,1.0,7635,2260
754011816964026368,Charlie,,12.0,10,1.2,,
753655901052166144,,,10.0,10,1.0,5649,2091
753398408988139520,Scout,,12.0,10,1.2,5546,1820
753375668877008896,Hank,,8.0,10,0.8,7389,2231
753294487569522689,Ace,,11.0,10,1.1,3251,1000
753026973505581056,Tayzie,,10.0,10,1.0,3797,919
752917284578922496,Grizzie,,11.0,10,1.1,6719,1510
752173152931807232,Brody,,12.0,10,1.2,5765,1757
751937170840121344,Ruby,,11.0,10,1.1,5017,1261
751830394383790080,Tucker,,12.0,10,1.2,5627,1872
751598357617971201,Toby,,13.0,10,1.3,7698,2929
751538714308972544,Max,,10.0,10,1.0,4875,1203
751251247299190784,Gilbert,,10.0,10,1.0,12123,5621
751205363882532864,,,12.0,10,1.2,6116,1740
750719632563142656,Meyer,,12.0,10,1.2,12714,4805
750429297815552001,Arnie,,12.0,10,1.2,12743,4094
750147208377409536,,,13.0,10,1.3,3008,923
750132105863102464,Stewie,,11.0,10,1.1,3498,1238
750117059602808832,Calvin,,10.0,10,1.0,4196,1257
750101899009982464,Lilah,,11.0,10,1.1,2942,809
750086836815486976,Spanky,,12.0,10,1.2,2101,514
750056684286914561,Jameson,,11.0,10,1.1,3058,865
750041628174217216,Beau,,13.0,10,1.3,3064,585
750026558547456000,Jax,,10.0,10,1.0,2629,755
749996283729883136,Bo,,12.0,10,1.2,2955,786
749981277374128128,Atticus,,1776.0,10,177.6,4938,2373
749774190421639168,Lucy,,12.0,10,1.2,4515,1272
749403093750648834,,,10.0,10,1.0,2519,506
749395845976588288,George,,10.0,10,1.0,8276,3291
749064354620928000,Winston,,11.0,10,1.1,4651,1467
748977405889503236,,,10.0,10,1.0,10402,3258
748705597323898880,,,13.0,10,1.3,2684,918
748699167502000129,Tripp,,11.0,10,1.1,4584,1521
748568946752774144,Cora,,12.0,10,1.2,2128,646
748346686624440324,,,10.0,10,1.0,5035,1184
748324050481647620,Duke,,11.0,10,1.1,3562,724
748307329658011649,,,7.0,10,0.7,3569,684
747933425676525569,,,11.0,10,1.1,6382,2447
747885874273214464,,,8.0,10,0.8,2826,928
747844099428986880,Huxley,,11.0,10,1.1,2720,715
747816857231626240,,,4.0,10,0.4,4666,1113
747600769478692864,Bookstore,,10.0,10,1.0,2256,540
747594051852075008,,,11.0,10,1.1,3542,1001
747512671126323200,,,10.0,10,1.0,5328,1542
747461612269887489,,,10.0,10,1.0,3739,1001
747219827526344708,Atticus,,11.0,10,1.1,5067,1492
747204161125646336,Clark,,10.0,10,1.0,3236,869
747103485104099331,,,11.0,10,1.1,9192,3789
746906459439529985,,,0.0,10,0.0,2795,283
746872823977771008,,,11.0,10,1.1,5774,2041
746790600704425984,,,10.0,10,1.0,4695,1528
746726898085036033,Abby,,12.0,10,1.2,5834,1718
746507379341139972,Shiloh,,10.0,10,1.0,4486,1039
746369468511756288,,,9.0,10,0.9,5983,1560
